Id,"Case Name","Case Id","Water-binder ratio","Amount of fly ash","Amount of silica fume","Amount of slag","Amount of limestone powder","Amount of Pozzolan","Amount of metakaolin","Fine aggregate","Coarse aggregate",Sp,"Amount of binder","Amount of cement","Type of cement","Amount of water","Specimen size","Transfer coefficient","Test mode","Curing type","Compressive strength",Reference
,,,,,,,,,,kg/m^3,,,kg/m^3,kg/m^3,,kg/m^3,mm,,,,MPa,
18245052,"Compressive strength of concrete at 28 days",2360,0.64,0.35,0.00,0.00,0.00,0.00,0.00,711.7,1161.2,0.38,280.0,182.0,pi42.5,180.0,100,,,水养,19.20,"朱蓓蓉, 杨全兵. 不同品质粉煤灰对混凝土性能的影响及其作用的评价[J]. 粉煤灰综合利用, 2004, 4: 10-12."
18245053,"Compressive strength of concrete at 28 days",2361,0.66,0.45,0.00,0.00,0.00,0.00,0.00,702.9,1146.9,0.38,280.0,154.0,pi42.5,185.0,100,,,水养,13.70,"朱蓓蓉, 杨全兵. 不同品质粉煤灰对混凝土性能的影响及其作用的评价[J]. 粉煤灰综合利用, 2004, 4: 10-12."
18245054,"Compressive strength of concrete at 28 days",2362,0.60,0.00,0.00,0.00,0.00,0.00,0.00,789,1146,0.41,320.0,320.0,po42.5r,180.0,,,,,32.20,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245055,"Compressive strength of concrete at 28 days",2363,0.60,0.10,0.00,0.00,0.00,0.00,0.00,789,1146,0.41,320.0,288.0,po42.5r,180.0,,,,,30.10,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245056,"Compressive strength of concrete at 28 days",2364,0.60,0.20,0.00,0.00,0.00,0.00,0.00,789,1146,0.41,320.0,256.0,po42.5r,180.0,,,,,28.00,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245057,"Compressive strength of concrete at 28 days",2365,0.60,0.30,0.00,0.00,0.00,0.00,0.00,789,1146,0.41,320.0,224.0,po42.5r,180.0,,,,,26.10,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245058,"Compressive strength of concrete at 28 days",2366,0.60,0.40,0.00,0.00,0.00,0.00,0.00,789,1146,0.41,320.0,192.0,po42.5r,180.0,,,,,25.20,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245059,"Compressive strength of concrete at 28 days",2367,0.60,0.50,0.00,0.00,0.00,0.00,0.00,789,1146,0.41,320.0,160.0,po42.5r,180.0,,,,,22.10,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245060,"Compressive strength of concrete at 28 days",2368,0.55,0.00,0.00,0.00,0.00,0.00,0.00,758,1136,0.40,320.0,320.0,po42.5r,174.0,,,,,40.40,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245061,"Compressive strength of concrete at 28 days",2369,0.55,0.10,0.00,0.00,0.00,0.00,0.00,758,1136,0.40,320.0,288.0,po42.5r,174.0,,,,,39.00,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245062,"Compressive strength of concrete at 28 days",2370,0.55,0.20,0.00,0.00,0.00,0.00,0.00,758,1136,0.40,320.0,256.0,po42.5r,174.0,,,,,37.70,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245063,"Compressive strength of concrete at 28 days",2371,0.55,0.30,0.00,0.00,0.00,0.00,0.00,758,1136,0.40,320.0,224.0,po42.5r,174.0,,,,,35.80,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245064,"Compressive strength of concrete at 28 days",2372,0.55,0.40,0.00,0.00,0.00,0.00,0.00,758,1136,0.40,320.0,192.0,po42.5r,174.0,,,,,31.40,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245065,"Compressive strength of concrete at 28 days",2373,0.55,0.50,0.00,0.00,0.00,0.00,0.00,758,1136,0.40,320.0,160.0,po42.5r,174.0,,,,,26.40,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245066,"Compressive strength of concrete at 28 days",2374,0.50,0.00,0.00,0.00,0.00,0.00,0.00,711,1161,0.38,352.0,352.0,po42.5r,170.0,,,,,44.90,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245067,"Compressive strength of concrete at 28 days",2375,0.50,0.10,0.00,0.00,0.00,0.00,0.00,711,1161,0.38,352.2,317.0,po42.5r,170.0,,,,,40.20,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245068,"Compressive strength of concrete at 28 days",2376,0.50,0.20,0.00,0.00,0.00,0.00,0.00,711,1161,0.38,352.5,282.0,po42.5r,170.0,,,,,38.10,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245069,"Compressive strength of concrete at 28 days",2377,0.50,0.30,0.00,0.00,0.00,0.00,0.00,711,1161,0.38,351.4,246.0,po42.5r,170.0,,,,,38.10,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245070,"Compressive strength of concrete at 28 days",2378,0.50,0.40,0.00,0.00,0.00,0.00,0.00,711,1161,0.38,351.7,211.0,po42.5r,170.0,,,,,36.20,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245071,"Compressive strength of concrete at 28 days",2379,0.50,0.50,0.00,0.00,0.00,0.00,0.00,711,1161,0.38,352.0,176.0,po42.5r,170.0,,,,,30.80,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245072,"Compressive strength of concrete at 28 days",2380,0.45,0.00,0.00,0.00,0.00,0.00,0.00,690,1136,0.38,391.0,391.0,po42.5r,168.0,,,,,50.30,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245073,"Compressive strength of concrete at 28 days",2381,0.45,0.10,0.00,0.00,0.00,0.00,0.00,690,1136,0.38,391.1,352.0,po42.5r,168.0,,,,,49.10,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245074,"Compressive strength of concrete at 28 days",2382,0.45,0.20,0.00,0.00,0.00,0.00,0.00,690,1136,0.38,391.3,313.0,po42.5r,168.0,,,,,47.20,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245075,"Compressive strength of concrete at 28 days",2383,0.45,0.30,0.00,0.00,0.00,0.00,0.00,690,1136,0.38,391.4,274.0,po42.5r,168.0,,,,,45.30,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245076,"Compressive strength of concrete at 28 days",2384,0.45,0.40,0.00,0.00,0.00,0.00,0.00,690,1136,0.38,391.7,235.0,po42.5r,168.0,,,,,39.70,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245077,"Compressive strength of concrete at 28 days",2385,0.45,0.50,0.00,0.00,0.00,0.00,0.00,690,1136,0.38,392.0,196.0,po42.5r,168.0,,,,,34.40,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245078,"Compressive strength of concrete at 28 days",2386,0.40,0.00,0.00,0.00,0.00,0.00,0.00,678,1106,0.38,440.0,440.0,po42.5r,164.0,,,,,55.40,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245079,"Compressive strength of concrete at 28 days",2387,0.40,0.10,0.00,0.00,0.00,0.00,0.00,678,1106,0.38,440.0,396.0,po42.5r,164.0,,,,,56.70,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245080,"Compressive strength of concrete at 28 days",2388,0.40,0.20,0.00,0.00,0.00,0.00,0.00,678,1106,0.38,440.0,352.0,po42.5r,164.0,,,,,53.00,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245081,"Compressive strength of concrete at 28 days",2389,0.40,0.30,0.00,0.00,0.00,0.00,0.00,678,1106,0.38,440.0,308.0,po42.5r,164.0,,,,,47.60,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245082,"Compressive strength of concrete at 28 days",2390,0.40,0.40,0.00,0.00,0.00,0.00,0.00,678,1106,0.38,440.0,264.0,po42.5r,164.0,,,,,46.30,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245083,"Compressive strength of concrete at 28 days",2391,0.40,0.50,0.00,0.00,0.00,0.00,0.00,678,1106,0.38,440.0,220.0,po42.5r,164.0,,,,,39.70,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245084,"Compressive strength of concrete at 28 days",2392,0.35,0.00,0.00,0.00,0.00,0.00,0.00,654,1006,0.39,503.0,503.0,po42.5r,160.0,,,,,53.70,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245085,"Compressive strength of concrete at 28 days",2393,0.35,0.10,0.00,0.00,0.00,0.00,0.00,654,1006,0.39,503.3,453.0,po42.5r,160.0,,,,,55.30,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245086,"Compressive strength of concrete at 28 days",2394,0.35,0.20,0.00,0.00,0.00,0.00,0.00,654,1006,0.39,502.5,402.0,po42.5r,160.0,,,,,53.70,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245087,"Compressive strength of concrete at 28 days",2395,0.35,0.30,0.00,0.00,0.00,0.00,0.00,654,1006,0.39,502.9,352.0,po42.5r,160.0,,,,,53.40,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245088,"Compressive strength of concrete at 28 days",2396,0.35,0.40,0.00,0.00,0.00,0.00,0.00,654,1006,0.39,503.3,302.0,po42.5r,160.0,,,,,49.50,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245089,"Compressive strength of concrete at 28 days",2397,0.35,0.50,0.00,0.00,0.00,0.00,0.00,654,1006,0.39,504.0,252.0,po42.5r,160.0,,,,,47.30,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245090,"Compressive strength of concrete at 28 days",2398,0.30,0.00,0.00,0.00,0.00,0.00,0.00,622,1015,0.38,587.0,587.0,po42.5r,156.0,,,,,66.70,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245091,"Compressive strength of concrete at 28 days",2399,0.30,0.10,0.00,0.00,0.00,0.00,0.00,622,1015,0.38,586.7,528.0,po42.5r,156.0,,,,,66.80,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245092,"Compressive strength of concrete at 28 days",2400,0.30,0.20,0.00,0.00,0.00,0.00,0.00,622,1015,0.38,587.5,470.0,po42.5r,156.0,,,,,65.90,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245093,"Compressive strength of concrete at 28 days",2401,0.30,0.30,0.00,0.00,0.00,0.00,0.00,622,1015,0.38,587.1,411.0,po42.5r,156.0,,,,,65.10,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245094,"Compressive strength of concrete at 28 days",2402,0.30,0.40,0.00,0.00,0.00,0.00,0.00,622,1015,0.38,586.7,352.0,po42.5r,156.0,,,,,60.00,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245095,"Compressive strength of concrete at 28 days",2403,0.30,0.50,0.00,0.00,0.00,0.00,0.00,622,1015,0.38,587.0,293.5,po42.5r,156.0,,,,,55.40,"张超. 粉煤灰和炉渣作水泥混合材及粉煤灰掺量对不同水胶比混凝土的强度影响研究[D]. 西安建筑科技大学, 2012."
18245096,"Compressive strength of concrete at 28 days",2404,0.35,0.00,0.00,0.00,0.00,0.00,0.00,,,0.40,,,po42.5,,轴心,,,,44.90,"张建仁, 王海臣, 杨伟军. 混凝土早期抗压强度和弹性模量的试验研究[J]. 中外公路, 2003, 23(3): 89-92."
18245097,"Compressive strength of concrete at 28 days",2405,0.32,0.00,0.00,0.00,0.00,0.00,0.00,,,0.39,,,po42.5,,轴心,,,,54.10,"张建仁, 王海臣, 杨伟军. 混凝土早期抗压强度和弹性模量的试验研究[J]. 中外公路, 2003, 23(3): 89-92."
18245098,"Compressive strength of concrete at 28 days",2406,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,100,,,,48.92,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245099,"Compressive strength of concrete at 28 days",2407,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,100,,,,56.34,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245100,"Compressive strength of concrete at 28 days",2408,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,100,,,,56.26,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245101,"Compressive strength of concrete at 28 days",2409,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,100,,,,51.74,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245102,"Compressive strength of concrete at 28 days",2410,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,100,,,,50.48,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245103,"Compressive strength of concrete at 28 days",2411,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,100,,,,53.89,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245104,"Compressive strength of concrete at 28 days",2412,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,150,,,,47.70,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245105,"Compressive strength of concrete at 28 days",2413,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,150,,,,45.33,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245106,"Compressive strength of concrete at 28 days",2414,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,150,,,,48.68,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245107,"Compressive strength of concrete at 28 days",2415,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,150,,,,45.63,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245108,"Compressive strength of concrete at 28 days",2416,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,150,,,,50.39,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245109,"Compressive strength of concrete at 28 days",2417,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,150,,,,51.73,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245110,"Compressive strength of concrete at 28 days",2418,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,φ100*200,,,,38.23,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245111,"Compressive strength of concrete at 28 days",2419,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,φ100*200,,,,36.23,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245112,"Compressive strength of concrete at 28 days",2420,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,φ100*200,,,,38.09,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245113,"Compressive strength of concrete at 28 days",2421,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,φ100*200,,,,33.48,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245114,"Compressive strength of concrete at 28 days",2422,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,φ100*200,,,,37.23,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245115,"Compressive strength of concrete at 28 days",2423,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,φ100*200,,,,32.02,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245116,"Compressive strength of concrete at 28 days",2424,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,100,,,,59.84,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245117,"Compressive strength of concrete at 28 days",2425,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,100,,,,62.77,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245118,"Compressive strength of concrete at 28 days",2426,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,100,,,,54.70,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245119,"Compressive strength of concrete at 28 days",2427,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,100,,,,54.64,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245120,"Compressive strength of concrete at 28 days",2428,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,100,,,,62.87,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245121,"Compressive strength of concrete at 28 days",2429,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,100,,,,54.57,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245122,"Compressive strength of concrete at 28 days",2430,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,150,,,,50.22,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245123,"Compressive strength of concrete at 28 days",2431,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,150,,,,54.53,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245124,"Compressive strength of concrete at 28 days",2432,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,150,,,,55.79,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245125,"Compressive strength of concrete at 28 days",2433,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,150,,,,49.76,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245126,"Compressive strength of concrete at 28 days",2434,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,150,,,,50.55,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245127,"Compressive strength of concrete at 28 days",2435,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,150,,,,51.15,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245128,"Compressive strength of concrete at 28 days",2436,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,φ100*200,,,,43.03,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245129,"Compressive strength of concrete at 28 days",2437,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,φ100*200,,,,41.57,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245130,"Compressive strength of concrete at 28 days",2438,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,φ100*200,,,,42.79,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245131,"Compressive strength of concrete at 28 days",2439,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,φ100*200,,,,40.52,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
18245132,"Compressive strength of concrete at 28 days",2440,0.40,0.00,0.05,0.00,0.00,0.00,0.00,,,0.30,,,po42.5,,φ100*200,,,,37.96,"丁琳. 硅粉混凝土配合比优化的研究[D]. 哈尔滨: 东北林业大学, 2007."
